image_2.jpg#0	insert new bolt.
image_81.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_82.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_82.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_82.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_82.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_82.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_83.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_83.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_83.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_83.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_83.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_84.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_84.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_84.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_84.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_84.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_86.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_86.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_86.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_86.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_86.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_88.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_88.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_88.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_88.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_88.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_89.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_89.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_89.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_89.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_89.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_90.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_90.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_90.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_90.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_90.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_91.jpg#0	replace angle like for like
image_91.jpg#1	replace angle like for like
image_91.jpg#2	replace angle like for like
image_91.jpg#3	replace angle like for like
image_91.jpg#4	replace angle like for like
image_93.jpg#0	carry out bottom flange repair, cut out existing rsa and install a new rsa like for like with a splice on the underside of the rail bearer to splice new angles to existing.
image_93.jpg#1	carry out bottom flange repair, cut out existing rsa and install a new rsa like for like with a splice on the underside of the rail bearer to splice new angles to existing.
image_93.jpg#2	carry out bottom flange repair, cut out existing rsa and install a new rsa like for like with a splice on the underside of the rail bearer to splice new angles to existing.
image_93.jpg#3	carry out bottom flange repair, cut out existing rsa and install a new rsa like for like with a splice on the underside of the rail bearer to splice new angles to existing.
image_93.jpg#4	carry out bottom flange repair, cut out existing rsa and install a new rsa like for like with a splice on the underside of the rail bearer to splice new angles to existing.
image_94.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_94.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_94.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_94.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_94.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_95.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_95.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_95.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_95.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_95.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_96.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_96.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_96.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_96.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_96.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_97.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_97.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_97.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_97.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_97.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_98.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_98.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_98.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_98.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_98.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_99.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_99.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_99.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_99.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_99.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_100.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_100.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_100.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_100.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_100.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_101.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_101.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_101.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_101.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_101.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_102.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_102.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_102.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_102.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_102.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_103.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_103.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_103.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_103.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_103.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_104.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_104.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_104.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_104.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_104.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_105.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_105.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_105.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_105.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_105.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_107.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_107.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_107.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_107.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_107.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_108.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_108.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_108.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_108.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_108.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_109.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_109.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_109.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_109.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_109.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_110.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_110.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_110.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_110.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_110.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_111.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_111.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_111.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_111.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_111.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_112.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_112.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_112.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_112.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_112.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_113.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_113.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_113.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_113.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_113.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_114.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_114.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_114.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_114.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_114.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_116.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_116.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_116.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_116.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_116.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_117.jpg#0	cut out and install bolted plate fitted to flange
image_117.jpg#1	cut out and install bolted plate fitted to flange
image_117.jpg#2	cut out and install bolted plate fitted to flange
image_117.jpg#3	cut out and install bolted plate fitted to flange
image_117.jpg#4	cut out and install bolted plate fitted to flange
image_118.jpg#0	knife edge angle and apply radius for paint system
image_118.jpg#1	knife edge angle and apply radius for paint system
image_118.jpg#2	knife edge angle and apply radius for paint system
image_118.jpg#3	knife edge angle and apply radius for paint system
image_118.jpg#4	knife edge angle and apply radius for paint system
image_119.jpg#0	this is same as repair number 92?
image_119.jpg#1	this is same as repair number 92?
image_119.jpg#2	this is same as repair number 92?
image_119.jpg#3	this is same as repair number 92?
image_119.jpg#4	this is same as repair number 92?
image_120.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_120.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_120.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_120.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_120.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_121.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_121.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_121.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_121.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_121.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_122.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_122.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_122.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_122.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_122.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_123.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_123.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_123.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_123.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_123.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_124.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_124.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_124.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_124.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_124.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_125.jpg#0	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_125.jpg#1	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_125.jpg#2	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_125.jpg#3	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
image_125.jpg#4	install a welded 8mm plate over the defect using a 6mm cfw, new plate to extend a minimum of 100mm past the defect area, provision of a spigot to direct the flow of water below structural elements.
